OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
4030,G0644,Wellport Lease Project,0,Sentinel Peak Resources California LLC,Kern,3.8,1,NG,3/1/1990 12:00:00 AM,0,-119.66168243,35.3545441410001
4031,S0547,Rio Bravo Solar II (PMPJCK),0,Deriva Energy,Kern,20,PV1,SUN,12/29/2016 12:00:00 AM,0,-119.62690131,35.4165481650001
4032,S0565,Rio Bravo Solar I LLC (Pumpjack Solar2),0,Deriva Energy,Kern,20,Unit 1,SUN,12/21/2016 12:00:00 AM,0,-119.63851705,35.41623292
4033,E0309,West-Star North Dairy (<1MW),0,California Bioenergy LLC,Kern,0.99,Unit 1,OBG,2/13/2018 12:00:00 AM,0,-119.432863492,35.4721594160001
4034,G0216,Frito-Lay (Kern Plant) (retired 9/2021),1,Frito-Lay Inc,Kern,0,GEN1,NG,3/1/1986 12:00:00 AM,0,-119.321521396,35.395249619
4035,S0330,Shafter Solar LLC,0,NextEra Energy Resources LLC,Kern,20,1,SUN,6/3/2015 12:00:00 AM,0,-119.126866276,35.4504790500001
4036,S9027,CSU Bakersfield,0,Silicon Ranch Corporation,Kern,1,1,SUN,1/1/2012 12:00:00 AM,0,-119.104013249,35.3466474580001
4037,G0409,Oildale (Retired 1/05/2016),1,Enpower Management Corporation,Kern,0,ODC1,NG,6/7/1985 12:00:00 AM,0,-119.008290037,35.419007003
4038,G0556,Weir Cogeneration Plant (shutdown) - Retired December 2006,1,Aera Energy LLC,Kern,0,1,NG,6/19/1988 12:00:00 AM,0,-118.964461511,35.4204892670001
4039,G0595,A Fee Cogeneration Plant - Retired 2011,1,Chevron North America Exploration and Production,Kern,0,"GEN1, GEN2",NG,6/1/1986 12:00:00 AM,0,-119.003528881,35.454846295
4040,G0596,B Fee Cogeneration Plant - Retired 2011,1,Chevron North America Exploration and Production,Kern,0,GEN1,NG,5/1/1987 12:00:00 AM,0,-119.002584336,35.454846477
4041,G0597,C Fee Cogeneration Plant - Retired 2011,1,Chevron North America Exploration and Production,Kern,0,"GEN1, GEN2",NG,2/1/1987 12:00:00 AM,0,-119.002106559,35.4548820910001
4042,S0642,Bakersfield Industrial 1,0,Not Available,Kern,1,Unit 1,SUN,12/27/2017 12:00:00 AM,0,-118.993147063,35.329978372
4043,S0643,Bakersfield Solar 1,0,Not Available,San Joaquin,5.3,Unit 1,SUN,12/26/2017 12:00:00 AM,0,-118.978463815,35.3264900710001
4044,S9045,College District Kern Community,0,Not Available,Kern,1,1,SUN,1/1/2012 12:00:00 AM,0,-118.968904082,35.4117013200001
4045,S9079,County of Kern,0,Not Available,Kern,1,1,SUN,1/1/2012 12:00:00 AM,0,-119.014767002,35.371523703
4046,S9106,Kern County Water Agency,0,Not Available,Kern,1.1,1,SUN,1/1/2012 12:00:00 AM,0,-119.039297734,35.4029416440001
4047,S9152,Kern County Water Agency,0,Not Available,Kern,4.1,1,SUN,1/1/2012 12:00:00 AM,0,-119.038043013,35.403032792
4048,S9209,Tehachapi (Oswell B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 12:00:00 AM,0,-119.073860699,35.4059727110001
4049,G0040,Badger Creek Cogen,0,WCAC Operating Company,Kern,47,LM5000,NG,4/19/1991 12:00:00 AM,0,-119.029899152,35.483717782
4050,G0103,Kern River Eastridge Cogeneration Plant,0,Chevron North America Exploration and Production,Kern,48.8,"101A, 101B",NG,6/1/1988 12:00:00 AM,0,-118.961362838,35.4406028600001
4051,G0173,Western Power and Steam  Inc. (DAI Oildale),0,Grade 6 Oil LLC,Kern,22.22,"CTG, STG",NG,3/1/1990 12:00:00 AM,0,-119.01275468,35.440713391
4052,G0176,Double C,0,WCAC Operating Company,Kern,48,"Unit 1, Unit 2",NG,3/20/1989 12:00:00 AM,0,-119.046065228,35.500497136
4053,G0258,High Sierra,0,WCAC Operating Company,Kern,48,"Unit 1, Unit 2",NG,3/27/1989 12:00:00 AM,0,-119.040135839,35.515610489
4054,G0292,Kern Front,0,WCAC Operating Company,Kern,48,"Unit 1, Unit 2",NG,5/28/1989 12:00:00 AM,0,-119.0306077,35.509210394
4055,G0293,Kern River Cogeneration Co,0,Edison Mission Operation & Maintenance Inc,Kern,300,"UNIT 1, UNIT 2, UNIT 3, UNIT 4",NG,5/1/1985 12:00:00 AM,1,-118.984931353,35.4517553650001
4056,G0315,Live Oak Cogen,0,WCAC Operating Company,Kern,47,LM5000,NG,4/1/1992 12:00:00 AM,0,-119.008967726,35.496168563
4057,G0428,Bear Mountain Cogen,0,WCAC Operating Company,Kern,47,LM5000,NG,4/24/1995 12:00:00 AM,0,-118.926543442,35.419143822
4058,G0558,Southeast Kern River Cogen,0,Chevron North America Exploration and Production,Kern,27.6,"Unit 1, Unit 2, Unit 3",NG,2/1/1989 12:00:00 AM,0,-119.078443393,35.374102834
4059,G0590,Sycamore Cogeneration Co,0,Edison Mission Operation & Maintenance Inc,Kern,300,"UNIT 1, UNIT 2, UNIT 3, UNIT 4",NG,11/25/1987 12:00:00 AM,1,-119.002808697,35.4550677450001
4060,H0267,Kern Canyon,0,"Kern and Tule Hydro, LLC",Kern,11.5,Unit 596,WAT,8/8/1921 12:00:00 AM,0,-118.796516219,35.440740175
4061,H0268,Kern River 1,0,Southern California Edison (SCE),Kern,24.8,UNIT 1,WAT,5/1/1907 12:00:00 AM,0,-118.779427023,35.460253155
4062,H0367,Rio Bravo Hydroelectric,0,Olcese Water District,Kern,14,1 - 2,WAT,5/1/1989 12:00:00 AM,0,-118.822298512,35.430042348
4063,S0427,Hayworth Solar Farm,0,S-Power (Sustainable Power Group),Kern,26.66,Unit 1,SUN,11/1/2015 12:00:00 AM,0,-118.877110644,35.327311964
4064,S0445,Woodmere Solar Farm,0,S-Power (Sustainable Power Group),Kern,14.99,Unit 1,SUN,12/22/2015 12:00:00 AM,0,-118.823938974,35.3235155260001
4065,S0652,Redwood Solar Farm 4,0,Not Available,Kern,20,Unit 1,SUN,1/6/2018 12:00:00 AM,0,-118.812620209,35.323723774
4066,S9200,Agua Caliente (Bena A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 12:00:00 AM,0,-118.745875619,35.3273410370001
4067,W0414,"North Sky River, LLC",0,North Sky River Energy LLC,Kern,162,WPRS 1,WND,12/24/2012 12:00:00 AM,0,-118.180463389,35.3502841010001
4068,S9292,Ecos Energy   LLC_(Vintner Solar Project),0,Not Available,San Luis Obispo,1.5,Unit 1,SUN,3/5/2014 12:00:00 AM,0,-120.681375155,35.55777117
4069,S9295,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray),0,Not Available,San Luis Obispo,1,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-120.684746017,35.6142327630001
4070,S9298,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez),0,Not Available,San Luis Obispo,0.5,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-120.645771862,35.6915712810001
4071,S0162,Meridian (Paso Robles Solar  LLC),0,X-Elio North America Inc.,San Luis Obispo,1.14,1,SUN,11/29/2010 12:00:00 AM,0,-120.568112799,35.6712046430001
4072,S9294,Pristine Sun Fund 1  LLC_(2056_Jardine),0,Not Available,San Luis Obispo,1,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-120.596180484,35.656332816
4073,S0689,California Flats 150,0,CD Arevon USA Inc.,San Luis Obispo,150,Unit 1,SUN,3/5/2019 12:00:00 AM,0,-120.343855771,35.683585803
4074,S0339,Blackwell Solar,0,Southern Power Company,Kern,12,BWS1,SUN,4/17/2015 12:00:00 AM,0,-119.857302989,35.616832855
4075,S0340,Lost Hills Solar,0,Southern Power Company,Kern,21.28,LHS1,SUN,4/17/2015 12:00:00 AM,0,-119.85576234,35.625538292
4076,S9011,Paramount Farms Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 12:00:00 AM,0,-119.891580074,35.6542155600001
4077,S0688,"CED Lost Hills Solar, LLC",0,RWE Clean Energy,Kern,20,Unit 1,SUN,2/5/2019 12:00:00 AM,0,-119.844953453,35.610009759
4078,S9177,Nickel 1 (""NLH1""),0,Not Available,Kern,1.5,Unit 1,SUN,3/1/2013 12:00:00 AM,0,-119.716082255,35.6474999070001
4079,G0599,Lost Hills Cogeneration Plant,0,Aera Energy LLC,Kern,9,"4, 5, 6",NG,10/1/1985 12:00:00 AM,0,-119.767123936,35.6656924320001
4080,S0718,Chevron - Lost Hills Hybrid,0,MN8 Energy,Kern,29.75,Unit 1,SUN,4/16/2020 12:00:00 AM,0,-119.70232357,35.6076359090001
4081,S0327,Wildwood Solar I,0,Deriva Energy,Kern,20,WLD1,SUN,2/18/2015 12:00:00 AM,0,-119.568725845,35.618822998
4082,S0331,Cottonwood Goose Lake LLC,0,Onward Energy,Kern,12,1,SUN,4/28/2015 12:00:00 AM,0,-119.57593858,35.5919091280001
4083,S0546,Wildwood Solar II,0,Deriva Energy,Kern,15,PV1,SUN,1/11/2017 12:00:00 AM,0,-119.577858207,35.6324636850001
4084,G0592,South Generator,0,Semitropic Water Storage District,Kern,2,"1, 2",NG,9/1/1993 12:00:00 AM,0,-119.545511465,35.5381894990001
4085,G0593,North Generator,0,Semitropic Water Storage District,Kern,2,"1, 2",NG,9/1/1993 12:00:00 AM,0,-119.544384981,35.579058144
4086,S9044,Primex Farms LLC,0,Not Available,Kern,1,1,SUN,1/1/2012 12:00:00 AM,0,-119.437847538,35.56830655
4087,S9165,CA Dept of Correctionns WASCO (WSP),0,Not Available,Kern,2,1,SUN,1/1/2013 12:00:00 AM,0,-119.406569214,35.5906114210001
4088,S9198,Ignite Solar LLC_(Merced Ave C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-119.359522275,35.5237307250001
4089,S9207,Sequoia (Bena C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 12:00:00 AM,0,-119.450316684,35.5568939250001
4090,S9196,Ignite Solar LLC_(Merced Ave A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-119.14914371,35.5471508110001
4091,S9197,Ignite Solar LLC_(Merced Ave B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-119.149803666,35.5471431400001
4092,E0232,Mt. Poso Cogeneration,0,Mt Poso Cogeneration Co,Kern,44,412585,WDS,11/1/2011 12:00:00 AM,0,-118.985452069,35.631406197
4093,C0016,Mt. Poso Cogeneration - Retired November 2011,1,Mt Poso Cogeneration Co,Kern,0,S/N 412585,BIT,9/1/1988 12:00:00 AM,0,-119.005989175,35.576473935
4094,C0022,Rio Bravo Poso (Retired 2/12/2015),1,IHI Power Services Corp,Kern,0,1,BIT,9/1/1989 12:00:00 AM,0,-119.075220227,35.5472819730001
4095,H0048,Borel (retired 9/2017),1,Southern California Edison (SCE),Kern,0,1,WAT,12/1/1904 12:00:00 AM,0,-118.524501335,35.587949445
4096,H0094,Isabella,0,Isabella Partners,Kern,13.9,"GEN1, GEN2",WAT,1/1/1990 12:00:00 AM,0,-118.481906035,35.644109585
4097,S0297,Naval Air Weapons Station China Lake,0,MN8 Energy,Kern,13.78,Unit 1,SUN,9/17/2012 12:00:00 AM,0,-117.654373869,35.6352686380001
4098,S0078,Ivanpah I (Solar Partners II),0,Solar Partners I II VIII LLC,San Bernardino,126,Ivanpah 1,SUN,12/30/2013 12:00:00 AM,1,-115.451703031,35.535437519
4099,S0079,Ivanpah II (Solar Partners I),0,Solar Partners I II VIII LLC,San Bernardino,133,Ivanpah 2,SUN,12/31/2013 12:00:00 AM,1,-115.482945192,35.57551597
4100,S0080,Ivanpah III (Solar Partners VIII),0,Solar Partners I II VIII LLC,San Bernardino,133,Ivanpah 3,SUN,12/31/2013 12:00:00 AM,1,-115.470211035,35.5568825300001
4101,S0436,Silver State Power South (NV),0,"Silver State Solar Power South, LLC",Clark,250,Unit 1,SUN,10/1/2015 12:00:00 AM,0,-115.349814155,35.6241707930001
4102,S0457,Desert Stateline Solar Facility,0,Southern Power Company,San Bernardino,299.99,SLS1,SUN,12/10/2015 12:00:00 AM,0,-115.426955992,35.591157191
4103,H0341,Nacimiento Hydro Project,0,Monterey County Water Resources Agency,San Luis Obispo,4.36,"1, 2",WAT,7/1/1987 12:00:00 AM,0,-120.883265524,35.7985788300001
4104,S9054,San Miguel Winery,0,Not Available,San Luis Obispo,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.696895423,35.762443782
4105,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),0,Not Available,San Luis Obispo,0.25,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-120.734592953,35.795266871
4106,S0636,California Flats North,0,CD Arevon USA Inc.,Monterey,130,Unit 1,SUN,11/29/2017 12:00:00 AM,0,-120.338440098,35.8740900760001
4107,S0434,Coronal Lost Hills Solar,0,CD Arevon USA Inc.,Kern,20,Unit 1,SUN,5/18/2015 12:00:00 AM,0,-119.906096865,35.7287587640001
4108,S0404,Morelos Solar Facility,0,Morelos Solar LLC,Kern,15,MRLS,SUN,12/2/2015 12:00:00 AM,0,-119.820654362,35.7364415380001
4109,G1049,Delano Energy Center  LLC,0,Wellhead Services Inc,Tulare,49.9,1,NG,1/16/2013 12:00:00 AM,0,-119.294486294,35.7907794750001
4110,S0246,Alpaugh 50  LLC,0,Quanta Power Generation Inc,Tulare,50,1,SUN,3/1/2013 12:00:00 AM,0,-119.439413157,35.8951299840001
4111,S0247,Alpaugh North  LLC,0,Quanta Power Generation Inc,Tulare,20,1,SUN,2/20/2013 12:00:00 AM,0,-119.437353631,35.9019700000001
4112,S0320,White River Solar 2  LLC (White River West),0,RWE Clean Energy,Tulare,19.8,1,SUN,9/17/2014 12:00:00 AM,0,-119.462152191,35.8747768310001
4113,S0323,Atwell Island PV Solar Generating Facility,0,Not Available,Tulare,20,Unit 1,SUN,3/1/2013 12:00:00 AM,0,-119.452756788,35.8785907500001
4114,S0336,Atwell Island West LLC CED,0,RWE Clean Energy,Tulare,19.8,1,SUN,6/25/2015 12:00:00 AM,0,-119.459697401,35.8154683930001
4115,S0359,North Kern State Prison II,0,Not Available,Kern,4,1,SUN,9/28/2012 12:00:00 AM,0,-119.308987074,35.777487964
4116,S0358,North Kern State Prison,0,Silicon Ranch Corporation,Kern,0.99,1,SUN,12/22/2011 12:00:00 AM,0,-119.226519554,35.7755860190001
4117,S0648,Delano Land 1,0,Not Available,Kern,1,Unit 1,SUN,12/28/2017 12:00:00 AM,0,-119.244559193,35.739120057
4118,E0029,Covanta Delano  Inc,0,Clean Energy Systems,Kern,58,"Delano 1, Delano 2",WDS,12/1/1989 12:00:00 AM,0,-119.234495983,35.719119236
4119,S0579,Ducor Solar 1,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,11/30/2016 12:00:00 AM,0,-119.06839967,35.8562707240001
4120,S0580,Ducor Solar 2,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,11/30/2016 12:00:00 AM,0,-119.067890289,35.845723461
4121,S0581,Ducor Solar 3,0,RWE Clean Energy,Tulare,15,Unit 1,SUN,12/1/2016 12:00:00 AM,0,-119.056979763,35.8453727890001
4122,S0582,Ducor Solar 4,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,12/1/2016 12:00:00 AM,0,-119.026979235,35.850398193
4123,S0538,Nicolis,0,CD Arevon USA Inc.,Tulare,20,Unit 1,SUN,9/15/2016 12:00:00 AM,0,-119.049325969,35.8312036570001
4124,S0539,Tropico,0,CD Arevon USA Inc.,Tulare,14,Unit 1,SUN,9/14/2016 12:00:00 AM,0,-119.037452697,35.8240578200001
4125,C0018,Rio Bravo Jasmin (Retired 1/20/2016),1,IHI Power Services Corp,Kern,0,Unit 1,BIT,9/1/1989 12:00:00 AM,0,-119.051288591,35.7415175400001
4126,H0269,Kern River 3,0,Southern California Edison (SCE),Kern,36.8,UNIT 1,WAT,3/1/1921 12:00:00 AM,0,-118.436203224,35.776134638
4127,C0017,Argus Cogen Plant,0,Searles Valley Minerals,San Bernardino,62.5,"TG #5, TG #8, TG #9",BIT,12/1/1947 12:00:00 AM,0,-117.383743029,35.765562292
4128,C0001,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),1,ACE Cogeneration Co,San Bernardino,0,GEN 1,PC,12/1/1990 12:00:00 AM,0,-117.378497583,35.7637751030001
4129,G0396,Westend Facility,0,Searles Valley Minerals,San Bernardino,20,PINA,NG,6/1/1968 12:00:00 AM,0,-117.377158954,35.761830988
4130,G1040,Desert Star Energy Center (NV),0,San Diego Gas & Electric - Desert Star,Clark,536,"ED01, ED02, ED03",NG,5/4/2000 12:00:00 AM,0,-114.994140666,35.788432669
4131,S0243,Copper Mountain I (NV),0,Copper Mountain Solar,Clark,58,"CM10, CM48",SUN,6/28/2012 12:00:00 AM,0,-114.992740865,35.7818219230001
4132,S0244,Copper Mountain II (NV),0,Copper Mountain Solar,Clark,94.5,CMS2,SUN,6/28/2012 12:00:00 AM,0,-114.976500109,35.801603093
4133,S0295,Copper Mountain III (NV),0,Copper Mountain Solar,Clark,255,CMS3,SUN,5/12/2014 12:00:00 AM,0,-114.95790023,35.8894137390001
4134,S0540,Copper Mountain Solar 4 (NV),0,Copper Mountain Solar,Clark,93.6,CMS4,SUN,10/1/2016 12:00:00 AM,0,-114.967187363,35.802610767
4135,S9161,Fort Hunter Liggett Dept of Army,0,Not Available,Monterey,2,1,SUN,1/1/2013 12:00:00 AM,0,-121.233226082,35.9982099100001
4136,G0547,Sargent Canyon Cogeneration (retired 3/31/2017),1,Sargent Canyon Cogeneration Co,Monterey,0,18C052,NG,1/1/1992 12:00:00 AM,0,-120.840527579,35.9359830160001
4137,G0520,Salinas River Cogeneration,0,Salinas River Cogeneration Facility,Monterey,38.9,18C053,NG,1/1/1992 12:00:00 AM,0,-120.867883272,35.9517065410001
4138,G0802,AERA San Ardo Cogen Facility,0,Aera Energy LLC,Monterey,6,"Unit 1, Unit 2",NG,1/1/1989 12:00:00 AM,0,-120.859572499,35.953234653
4139,S0585,CED Avenal LLC,0,RWE Clean Energy,Kings,15,Unit 1,SUN,1/26/2017 12:00:00 AM,0,-120.151357194,35.9958482760001
4140,S0126,Avenal Park Solar,0,Eurus Energy America Corporation,Kings,6,1,SUN,8/5/2011 12:00:00 AM,0,-120.105278871,35.991564742
4141,S0127,Sun City,0,Eurus Energy America Corporation,Kings,20,1,SUN,12/31/2010 12:00:00 AM,0,-120.102850359,35.9848676980001
4142,S0131,Sand Drag,0,Eurus Energy America Corporation,Kings,19,1,SUN,12/31/2010 12:00:00 AM,0,-120.101198644,35.980673853
4143,S0301,Kettleman Solar,0,Not Available,Kings,1,1,SUN,3/1/2014 12:00:00 AM,0,-119.960720378,36.0063272100001
4144,S0424,EE Kettleman Solar 1,0,Clenera - Renewable Energy,Kings,20,Unit 1,SUN,7/1/2015 12:00:00 AM,0,-119.947830782,36.0543820230001
4145,S9166,CA Dept of Correctionns Corcoran,0,Not Available,Kings,5,1,SUN,1/1/2013 12:00:00 AM,0,-119.554821892,36.0643846950001
4146,G1020,Pixley Cogen Plant,0,Calgren Renewable Fuels LLC,Tulare,11.67,"GT-100, GT-200",NG,7/1/2008 12:00:00 AM,0,-119.302932758,36.000907145
4147,S0248,White River Solar  LLC CED,0,RWE Clean Energy,Tulare,20,1,SUN,6/21/2013 12:00:00 AM,0,-119.428116542,35.9093960110001
4148,H0503,Success Power Project,0,Lower Tule River Irrigation District,Tulare,1.4,SPP1,WAT,2/1/1991 12:00:00 AM,0,-118.924068213,36.058574392
4149,S0201,SPVP042 Porterville (Vestal),0,Southern California Edison (SCE),Tulare,6.77,1,SUN,12/28/2010 12:00:00 AM,0,-119.073898765,36.0285849260001
4150,T0009,Coso Energy Developers (BLM),0,Coso Operating Company LLC,Inyo,99.99,"7, 8, 9",GEO,3/14/1989 12:00:00 AM,0,-117.788603308,36.0024854060001
4151,T0010,Coso Finance Partners (NAVY I),0,Coso Operating Company LLC,Inyo,102.43,"1, 2, 3",GEO,8/19/1987 12:00:00 AM,0,-117.79779355,36.0374114310001
4152,T0011,Coso Power Developers (NAVY II),0,Coso Operating Company LLC,Inyo,99.99,"4, 5, 6",GEO,1/13/1990 12:00:00 AM,0,-117.791758007,36.019406889
4153,H0242,Hoover Dam (NV),0,United States Bureau of Reclamation,Clark,2080,"154, 8902",WAT,10/1/1936 12:00:00 AM,0,-114.73770371,36.0155523920001
4154,W0465,Scheid Vineyards,0,Not Available,Monterey,1.85,WPRS 1,WND,9/15/2017 12:00:00 AM,0,-121.190117971,36.2748415620001
4155,G0019,King City Cogen Plant,0,Calpine Corporation - West Region,Monterey,130,"KC1CT1, KC1ST1",NG,4/1/1989 12:00:00 AM,1,-121.127525401,36.2252920330001
4156,G0823,King City Peaker,0,Calpine Corporation - West Region,Monterey,47.3,KC2JT1,NG,4/1/2002 12:00:00 AM,1,-121.124659945,36.224880383
4157,S0349,Pleasant Valley State Prison,0,Not Available,Fresno,1.22,1,SUN,7/22/2014 12:00:00 AM,0,-120.24999112,36.1260693930001
4158,S0350,Coalinga State Hospital,0,Not Available,Fresno,2,1,SUN,7/22/2014 12:00:00 AM,0,-120.243554503,36.1262128340001
4159,G0100,Coalinga Cogeneration Plants (16.56 MW),0,Chevron North America Exploration and Production,Fresno,16.56,"25D:TG1, 25D:TG2, 25D:TG3, 25D:TG4, 6C:TG5, 6C:TG6",NG,10/1/1986 12:00:00 AM,0,-120.388519829,36.180650219
4160,G0131,Coalinga Cogeneration Facility (38.4 MW) (Retired 12/31/2016),1,Coalinga Cogeneration Facility,Fresno,0,K100,NG,2/22/1992 12:00:00 AM,0,-120.355931752,36.1900636980001
4161,G0557,Coalinga Cogeneration Facility (7.0 MW),0,Aera Energy LLC,Fresno,7,"A, B",NG,6/1/1988 12:00:00 AM,0,-120.36870337,36.2375598510001
4162,G0906,Wellhead Power Gates LLC (Retired 2012),1,Wellhead Services Inc,Fresno,0,1,NG,12/27/2001 12:00:00 AM,0,-120.153930543,36.183170042
4163,S0177,Huron Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20,1,SUN,6/27/2012 12:00:00 AM,0,-120.142380067,36.128838397
4164,S0223,West Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,10,1,SUN,6/24/2013 12:00:00 AM,0,-120.132883588,36.1433717580001
4165,S0224,Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20,1,SUN,6/24/2013 12:00:00 AM,0,-120.111738964,36.1789162210001
4166,S9053,Los Gatos Tomato Products,0,Not Available,Fresno,1,1,SUN,1/1/2012 12:00:00 AM,0,-120.155406501,36.184871233
4167,S9192,Westlands Solar Farms,0,Clenera - Renewable Energy,Fresno,18,W3963,SUN,2/14/2014 12:00:00 AM,0,-120.075302453,36.1390010630001
4168,S0307,Orion 2 Solar,0,Longroad Energy,Kings,8,1,SUN,6/1/2014 12:00:00 AM,0,-119.904142251,36.256112344
4169,S0315,Kent South  LLC,0,Onward Energy,Kings,20,1,SUN,12/1/2014 12:00:00 AM,0,-119.909719188,36.2238900250001
4170,S0533,RE Mustang,0,MN8 Energy,Kings,30,Unit 1,SUN,5/12/2016 12:00:00 AM,0,-119.918468741,36.244717521
4171,S0534,RE Mustang 3,0,MN8 Energy,Kings,40,Unit 1,SUN,3/1/2016 12:00:00 AM,0,-119.919650381,36.2391480810001
4172,S0535,RE Mustang 4,0,MN8 Energy,Kings,30,Unit 1,SUN,3/31/2016 12:00:00 AM,0,-119.910641973,36.2375795730001
4173,S0544,Westside PV Solar,0,"Westside Assets, LLC",Kern,2,4928,SUN,5/6/2016 12:00:00 AM,0,-119.907271821,36.2172372970001
4174,G0867,Henrietta Peaker,0,"MRP San Joaquin Energy, LLC",Kings,98,"HPP 1, HPP 2",NG,7/1/2002 12:00:00 AM,1,-119.904386257,36.24024022
4175,S0702,American Kings,0,MN8 Energy,Kings,123,Unit 1,SUN,12/12/2020 12:00:00 AM,0,-119.907436207,36.2242586400001
4176,S0721,Aquamarine Westside,0,CIM Group,Kings,250,W12082,SUN,9/22/2021 12:00:00 AM,0,-119.922149217,36.1905217780001
4177,S0724,RE Slate 1,0,MN8 Energy,Kings,300,Unit 1,SUN,11/12/2021 12:00:00 AM,0,-119.957421647,36.1818530240001
4178,S0260,Kansas South,0,Clearway Energy,Kings,20,Kansas South,SUN,6/25/2013 12:00:00 AM,0,-119.830109617,36.223587778
4179,S0319,Kansas LLC,0,Onward Energy,Kings,20,1,SUN,11/20/2014 12:00:00 AM,0,-119.830923334,36.2448475830001
4180,S0532,Henrietta Solar Facility,0,Southern Power Company,Kings,100,M1250,SUN,7/15/2016 12:00:00 AM,0,-119.804312519,36.2207907800001
4181,S0571,Lemoore PV 1 LLC,0,Lemoore PV 1 LLC,Kings,1.5,Unit 1,SUN,1/29/2016 12:00:00 AM,0,-119.797335626,36.257770092
4182,S0225,Guernsey Solar Station,0,Pacific Gas & Electric (PG&E),Kings,20,1,SUN,9/18/2013 12:00:00 AM,0,-119.650474984,36.1642757980001
4183,S0249,Corcoran LLC CED,0,RWE Clean Energy,Kings,20,1,SUN,8/13/2013 12:00:00 AM,0,-119.573727541,36.142171337
4184,S0317,Corcoran Irrigation District Solar  LLC,0,Onward Energy,Kings,20,1,SUN,12/22/2014 12:00:00 AM,0,-119.581391636,36.1413261020001
4185,S0332,Cottonwood City of Corcoran LLC,0,Onward Energy,Kings,11,1,SUN,4/23/2015 12:00:00 AM,0,-119.553034825,36.1370249340001
4186,E0307,Clover Flat Landfill,0,Clover Flat Landfill,Napa,0.9,Unit 1,LFG,6/25/2014 12:00:00 AM,0,-122.531886358,38.583065608
4187,B0001,Vaca Dixon Battery Storage,0,Pacific Gas & Electric (PG&E),Solano,2.4,Unit 1,OTH,7/1/2013 12:00:00 AM,0,-121.925167578,38.4118593700001
4188,E0314,Abel Road Bioenergy (CAISO),0,Not Available,Colusa,3,Unit 1,OBG,7/26/2022 12:00:00 AM,0,-122.118518036,39.1459556460001
4189,S0779,Putah Creek Solar Farm North (Hybrid) (CAISO),0,Not Available,Yolo,3,Unit 1,SUN,10/15/2022 12:00:00 AM,0,-122.005109915,38.516580748
4190,S0646,Chevron 2 (Removed - see S0665),0,Not Available,Contra Costa,0,Unit 1,SUN,12/21/2017 12:00:00 AM,0,-122.374386608,37.946104958
4191,S0647,Chevron 8.5 (Removed - see S0665),0,Not Available,Contra Costa,0,Unit 1,SUN,12/21/2017 12:00:00 AM,0,-122.374561988,37.9448238370001
